"lat","lng","min_dew_point","min_temperature","min_wind_gust","min_mean_total_precipitation_rate","min_precipitation_type","min_pressure","min_total_cloud_cover","min_ozone","min_total_precipitation","min_wind_direction","min_wind_speed","min_relative_humidity","min_heat_index","max_dew_point","max_temperature","max_wind_gust","max_mean_total_precipitation_rate","max_precipitation_type","max_pressure","max_total_cloud_cover","max_ozone","max_total_precipitation","max_wind_direction","max_wind_speed","max_relative_humidity","max_heat_index","avg_dew_point","avg_temperature","avg_wind_gust","avg_mean_total_precipitation_rate","avg_precipitation_type","avg_pressure","avg_total_cloud_cover","avg_ozone","avg_total_precipitation","avg_wind_direction","avg_wind_speed","avg_relative_humidity","avg_heat_index","createdAt"
"40.7127753","-74.0059728","-5.71518","-4.032596","11.219364","0.0","0.0","1023.855649","0.017067","0.006598","0.0","9.754442","5.5876356000000005","59.318467","54.547037","-0.287932","4.39508","19.3144536","2.09E-4","1.0","1031.436543","1.0","0.007203","0.751785","345.101675","10.360735199999999","88.064918","94.997045","-3.149723499999999","0.9040639166666669","14.856256349999995","1.2416666666666667E-5","0.127231125","1027.8278837083333","0.8581505000000001","0.006934583333333333","0.044614625","176.32521024999997","7.912589699999999","74.82058783333335","69.98101050000001","2021-01-01"
"40.7127753","-74.0059728","-0.674571","2.721681","7.3689876","0.0","0.0","1004.61407","0.25566","0.006403","0.0","31.531693","4.5455076","59.269565","37.469894","4.735012","9.925449","47.2906296","5.05E-4","1.0","1022.407712","1.0","0.006609","1.817847","345.35216","23.1642684","94.840809","57.834148","2.5340779999999996","5.608468291666668","28.94994915","1.1695833333333332E-4","0.7155415833333333","1010.5107913750002","0.9165497083333332","0.006494041666666666","0.42104308333333346","193.57648816666668","14.463941850000007","81.80756720833334","45.39486916666667","2021-01-02"
"40.7127753","-74.0059728","-1.55423","0.797731","16.4605572","-0.0","0.0","1011.303018","0.565793","0.006349","0.0","9.346957","7.465226400000001","66.391709","52.353356","1.452413","5.063188","32.0129352","2.63E-4","5.732265","1018.352784","1.0","0.006924","0.94765","345.995366","17.5296132","91.969794","66.574549","-0.19078575","2.392145666666667","23.7036165","5.954166666666667E-5","1.2264492916666665","1015.416972","0.946805125","0.006596374999999999","0.21461683333333337","114.41990779166666","12.573132000000001","83.318643375","59.27026029166668","2021-01-03"
"40.7127753","-74.0059728","-0.231799","1.191522","7.0543152000000005","0.0","0.0","1011.193169","0.047247","0.007001","0.0","1.851387","4.575798000000001","74.019586","50.026582","1.53221","5.30293","31.578307199999998","2.02E-4","6.481007","1014.060275","1.0","0.007732","0.726778","348.794775","16.2916884","92.079175","61.983824","0.66220175","2.857179","19.99930275","4.3916666666666666E-5","3.241952708333333","1012.0578388333332","0.7730709166666666","0.007523750000000002","0.15835854166666669","139.33223275","10.83112935","85.79395808333334","55.96786904166668","2021-01-04"
"40.7127753","-74.0059728","-0.470018","1.862895","8.5235724","0.0","0.0","1009.196047","0.540644","0.007225","2.0E-6","2.277279","5.7633192","70.409671","54.114719","0.515874","4.45508","15.727010400000001","4.0E-6","6.481007","1012.13606","1.0","0.007621","0.013181","350.695649","9.2549412","86.837237","60.83609","0.0102675","3.2196605000000003","12.829284899999998","1.1250000000000002E-6","1.7324180416666666","1010.8255262916667","0.750322625","0.007433583333333333","0.00426625","174.87260883333332","6.987237750000001","79.64714791666665","57.06445012500001","2021-01-05"
"40.7127753","-74.0059728","-3.327042","2.044107","12.012040800000001","0.0","0.0","1010.80874","9.3E-5","0.007475","4.0E-6","315.700956","7.804562399999999","57.195715","53.431537","-0.117751","4.579035","37.1961","0.0","6.0","1014.297677","0.644191","0.007969","1.31E-4","345.280091","20.5359336","84.261326","62.507155","-1.5164988333333334","3.0546275","25.953735450000007","0.0","2.5269641249999997","1012.0620335416667","0.18840220833333335","0.0077505","1.5374999999999998E-5","326.30061374999997","14.325058050000003","72.50525458333333","58.88422095833332","2021-01-06"
"40.7127753","-74.0059728","-3.258665","2.462786","32.717232","0.0","0.0","1014.726927","0.024162","0.007643","2.0E-6","317.666999","18.4935528","65.894817","62.723818","-3.258665","2.462786","32.717232","0.0","0.0","1014.726927","0.024162","0.007643","2.0E-6","317.666999","18.4935528","65.894817","62.723818","-3.258665","2.462786","32.717232","0.0","0.0","1014.726927","0.024162","0.007643","2.0E-6","317.666999","18.4935528","65.894817","62.723818","2021-01-07"
